ArrestID,ArrestDatetime,ArrestType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-112868,1/10/2019,On-View,White,Male,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,23
-112961,1/10/2019,Summoned/Warrant Request,White,Female,54,90Z  ,21-1685,CRUELTY TO ANIMALS,White,Female,28
-112890,1/10/2019,On-View,White,Female,40,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,60
-112879,1/10/2019,On-View,Black,Male,31,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,54
-112904,1/10/2019,Summoned/Warrant Request,White,Female,52,13A  ,21-843.5.A,CHILD ABUSE BY INJURY (AGGRAVATED ASSAULT),Asian,Male,42
-112889,1/10/2019,On-View,White,Male,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,50
-112880,1/10/2019,On-View,White,Male,32,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,33
-112880,1/10/2019,On-View,White,Male,32,90Z  ,47-10.103,LEAVING SCENE OF ACCIDENT INVOLVING DAMAGE,White,Male,33
-112898,1/10/2019,On-View,Black,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,18
-112887,1/11/2019,On-View,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Unknown,Male,28
-112887,1/11/2019,On-View,White,Male,29,86M  ,ATTSUICD,ATTEMPT SUICIDE,Unknown,Male,28
-112878,1/11/2019,On-View,Native Hawaiian or Other Pacific Islander,Male,33,90E  ,37-8,PUBLIC INTOXICATION,White,Male,29
-112914,1/11/2019,On-View,Black,Male,29,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,52
-112900,1/11/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,22
-112901,1/11/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,35
-112895,1/11/2019,On-View,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,57
-112903,1/11/2019,Warrant/Taken into Custody,White,Male,30,88C  ,OWARR,WARRANT-OTHER,Black,Male,18
-112905,1/11/2019,On-View,White,Male,38,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,29
-112897,1/11/2019,On-View,White,Male,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,28
-112897,1/11/2019,On-View,White,Male,,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Male,28
-112897,1/11/2019,On-View,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,28
-112902,1/12/2019,On-View,White,Male,31,90I  ,RUNAWA,RUNAWAY,Black,Female,15
-112921,1/12/2019,On-View,White,Male,31,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,35
-112899,1/12/2019,On-View,White,Male,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,Unknown,Male,20
-112894,1/12/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-112907,1/12/2019,On-View,White,Male,38,35A  ,M15-408,POSS/MARIJ,White,Male,24
-112926,1/12/2019,On-View,White,Male,26,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Male,60
-112909,1/12/2019,On-View,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,44
-112909,1/12/2019,On-View,White,Male,34,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,White,Male,44
-112909,1/12/2019,On-View,White,Male,34,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,44
-112910,1/12/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,31
-112911,1/12/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-COUNTY,Black,Male,50
-112912,1/12/2019,Warrant/Taken into Custody,White,Male,32,88C  ,OWARR,WARRANT-OTHER,Black,Male,27
-112912,1/12/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,Black,Male,27
-112958,1/12/2019,On-View,White,Female,54,90Z  ,M3-402,DOG AT LARGE,White,Female,34
-112917,1/12/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,White,Female,31
-112917,1/12/2019,Warrant/Taken into Custody,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,White,Female,31
-112941,1/12/2019,On-View,White,Male,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,31
-112932,1/12/2019,On-View,White,Male,37,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,Black,Male,19
-112932,1/12/2019,On-View,White,Male,37,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,Black,Male,19
-112932,1/12/2019,On-View,White,Male,37,87F  ,47-12.405,MISC REQUIRED VEHICLE EQUIPMENT,Black,Male,19
-112932,1/12/2019,On-View,White,Male,37,90Z  ,21-856,CONTRIBUTING TO THE DELINQUENCY OF MINORS,Black,Male,19
-112939,1/12/2019,Summoned/Warrant Request,White,Male,37,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,Black,Female,22
-112924,1/12/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,32
-112924,1/12/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,32
-112924,1/12/2019,On-View,White,Male,32,87F  ,47-13.101,DEFECTIVE VEHICLE,White,Male,32
-112924,1/12/2019,On-View,White,Male,32,87F  ,47-12.417,FAILURE TO WEAR SAFETY BELT/ SEATBELT,White,Male,32
-112924,1/12/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,32
-112924,1/12/2019,On-View,White,Male,32,90G  ,21-1220,POSSESSION/TRANSPORT OF OPEN BOTTLE OR CONTAINER,White,Male,32
-112916,1/12/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,33
-112916,1/12/2019,Warrant/Taken into Custody,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,White,Male,33
-112923,1/12/2019,On-View,White,Male,29,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,59
-112923,1/12/2019,On-View,White,Male,29,90E  ,37-537.A8,PUBLIC DRUNK,White,Male,59
-112922,1/12/2019,Summoned/Warrant Request,White,Male,29,13A  ,21-644.H,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD (AGGRAVATED ASSAULT),White,Male,31
-112922,1/12/2019,Summoned/Warrant Request,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",White,Male,31
-113049,1/12/2019,On-View,White,Male,29,90B  ,M15-508,"HOSTING, PERMITTING, OR ALLOWING A PARTY, GATHERING, OR EVENT WHERE MINORS CONSUMING ALCOHOLIC BEV",Black,Male,21
-113049,1/12/2019,On-View,White,Male,29,90B  ,M15-506,NUISANCE PARTY,Black,Male,21
-112920,1/13/2019,On-View,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-112918,1/13/2019,Warrant/Taken into Custody,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,White,Male,42
-112943,1/13/2019,On-View,White,Female,27,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,Black,Female,22
-112936,1/13/2019,On-View,White,Male,37,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),Black,Male,49
-112936,1/13/2019,On-View,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,Black,Male,49
-112936,1/13/2019,On-View,White,Male,37,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,Black,Male,49
-112928,1/13/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,Black,Male,28
-112929,1/13/2019,On-View,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,19
-112927,1/13/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,White,Male,45
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,33
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,87F  ,M20-602,IMP EQUIP/CARS,White,Male,33
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,87F  ,M20-543,NO INSURANCE VERIF,White,Male,33
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,87F  ,M20-509C2,DUS,White,Male,33
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,90Z  ,M15-702,INTER W/OFF PROC,White,Male,33
-112971,1/13/2019,Warrant/Taken into Custody,White,Male,38,88A  ,CWARR,WARRANT-COUNTY,White,Male,33
-112937,1/13/2019,Warrant/Taken into Custody,White,Male,49,88A  ,CWARR,WARRANT-COUNTY,White,Female,29
-112944,1/13/2019,On-View,White,Male,45,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,34
-112933,1/13/2019,On-View,White,Male,29,90Z  ,47-4.103,"UNAUTHORIZED RECEIPT, POSSESSION, CONCEALMENT, SALE, OR DISPOSSESSION OF VEHICLE OR IMPLEMENT OF HUSBANDRY",White,Female,21
-112934,1/13/2019,On-View,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL,White,Female,48
-112934,1/13/2019,On-View,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,48
-112934,1/13/2019,On-View,White,Male,37,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,48
-112935,1/13/2019,Warrant/Taken into Custody,White,Male,35,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,54
-112931,1/14/2019,On-View,White,Male,27,90E  ,37-537.A8,PUBLIC DRUNK,White,Female,57
-112938,1/14/2019,Warrant/Taken into Custody,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,White,Female,30
-112938,1/14/2019,Warrant/Taken into Custody,White,Male,29,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,30
-112938,1/14/2019,Warrant/Taken into Custody,White,Male,29,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Female,30
-112938,1/14/2019,Warrant/Taken into Custody,White,Male,29,35A  ,63-2.402.A.1,POSSESSION OF A CONTROLLED SUB W/O VALID PRESCRIPTION,White,Female,30
-112938,1/14/2019,Warrant/Taken into Custody,White,Male,29,90E  ,37-537.A8,PUBLIC DRUNK,White,Female,30
-112970,1/14/2019,Summoned/Warrant Request,White,Male,27,23A  ,21-1706,PETIT LARCENY (POCKET-PICKING),White,Male,36
-112970,1/14/2019,Summoned/Warrant Request,White,Male,27,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),White,Male,36
-112942,1/14/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,50
-113201,1/14/2019,On-View,White,Male,38,90Z  ,M15-702,INTER W/OFF PROC,Black,Female,23
-112948,1/14/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-112947,1/14/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,27
-112950,1/14/2019,On-View,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,30
-113109,1/14/2019,On-View,White,Male,32,35A  ,M15-408,POSS/MARIJ,White,Male,19
-113108,1/14/2019,On-View,White,Male,32,35A  ,M15-408,POSS/MARIJ,White,Male,19
-113206,1/14/2019,On-View,White,Female,27,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,28
-112951,1/15/2019,On-View,White,Male,25,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Female,25
-112951,1/15/2019,On-View,White,Male,25,35A  ,63-2.415,TRAFFICKING CDS,White,Female,25
-112951,1/15/2019,On-View,White,Male,25,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,25
-112951,1/15/2019,On-View,White,Male,25,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,25
-112951,1/15/2019,On-View,White,Male,25,87F  ,47-11.309,UNSAFE LANE USE,White,Female,25
-112949,1/15/2019,On-View,White,Male,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,30
-112952,1/15/2019,Summoned/Warrant Request,White,Male,58,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),White,Male,43
-112952,1/15/2019,Summoned/Warrant Request,White,Male,58,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),White,Male,43
-112962,1/15/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,54
-113098,1/15/2019,Summoned/Warrant Request,White,Male,57,90Z  ,21-425,CRIMINAL PATTERING / PATTERN OF CRIMINAL OFFENSES,Black,Female,36
-113098,1/15/2019,Summoned/Warrant Request,White,Male,57,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),Black,Female,36
-113099,1/15/2019,Summoned/Warrant Request,White,Male,57,90Z  ,21-421,CONSPIRACY,Black,Male,19
-112963,1/15/2019,On-View,White,Male,34,90Z  ,21-425,CRIMINAL PATTERING / PATTERN OF CRIMINAL OFFENSES,Black,Male,55
-112963,1/15/2019,On-View,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),Black,Male,55
-112965,1/15/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,40
-112999,1/15/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,50
-112985,1/15/2019,On-View,White,Male,39,90Z  ,M15-702,INTER W/OFF PROC,White,Female,31
-112985,1/15/2019,On-View,White,Male,39,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,31
-112985,1/15/2019,On-View,White,Male,39,35A  ,M15-408,POSS/MARIJ,White,Female,31
-112964,1/15/2019,Warrant/Taken into Custody,White,Female,30,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,40
-112964,1/15/2019,Warrant/Taken into Custody,White,Female,30,88A  ,CWARR,WARRANT-COUNTY,White,Male,40
-112984,1/16/2019,On-View,White,Male,29,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,49
-112966,1/16/2019,On-View,White,Male,31,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,26
-112967,1/16/2019,On-View,White,Male,25,88B  ,MWARR,WARRANT-MUNICIPAL,White,Female,25
-112967,1/16/2019,On-View,White,Male,25,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,25
-112968,1/16/2019,On-View,White,Male,25,88B  ,MWARR,WARRANT-MUNICIPAL,Black,Male,35
-112968,1/16/2019,On-View,White,Male,25,88A  ,CWARR,WARRANT-COUNTY,Black,Male,35
-112968,1/16/2019,On-View,White,Male,25,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,Black,Male,35
-112968,1/16/2019,On-View,White,Male,25,87F  ,47-11.604,FAILURE TO SIGNAL ON TURNING,Black,Male,35
-112968,1/16/2019,On-View,White,Male,25,90Z  ,21-540,OBSTRUCTING OFFICER,Black,Male,35
-112969,1/16/2019,On-View,White,Male,31,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,35
-112969,1/16/2019,On-View,White,Male,31,90Z  ,21-540,OBSTRUCTING OFFICER,White,Male,35
-112980,1/16/2019,On-View,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,27
-112982,1/16/2019,On-View,White,Male,38,90J  ,M15-605,TRESPASSING,White,Male,27
-112972,1/16/2019,Warrant/Taken into Custody,White,Male,35,88A  ,CWARR,WARRANT-COUNTY,White,Female,37
-113296,1/16/2019,Summoned/Warrant Request,White,Female,34,11D  ,21-1123.B,SEXUAL BATTERY,Black,Male,17
-112979,1/16/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-COUNTY,Asian,Male,42
-113131,1/16/2019,On-View,White,Male,43,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,White,Male,
-113129,1/16/2019,On-View,White,Male,43,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,White,Male,5
-113130,1/16/2019,On-View,White,Male,43,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,White,Female,13
-113156,1/16/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,42
-113157,1/16/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,50
-112976,1/16/2019,On-View,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,45
-112978,1/16/2019,On-View,White,Female,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,58
-112975,1/17/2019,On-View,White,Male,27,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,30
-112975,1/17/2019,On-View,White,Male,27,90J  ,M15-605,TRESPASSING,White,Male,30
-112975,1/17/2019,On-View,White,Male,27,90Z  ,57-21,CARRYING WEAPON/DRUGS/ALCOHOL INTO JAIL,White,Male,30
-112977,1/17/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,56
-112993,1/17/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,56
-112997,1/17/2019,On-View,White,Male,26,35A  ,M15-408,POSS/MARIJ,White,Male,24
-113836,1/17/2019,Summoned/Warrant Request,White,Male,47,13A  ,21-645,ASSAULT &/OR BATTERY W/DANGEROUS WEAPON,Black,Male,31
-112990,1/17/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-COUNTY,Black,Female,27
-112988,1/17/2019,Summoned/Warrant Request,White,Male,36,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,Black,Male,22
-112988,1/17/2019,Summoned/Warrant Request,White,Male,36,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,Black,Male,22
-112988,1/17/2019,Summoned/Warrant Request,White,Male,36,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,Black,Male,22
-113010,1/17/2019,Warrant/Taken into Custody,White,Male,27,88A  ,CWARR,WARRANT-COUNTY,White,Male,43
-113021,1/17/2019,On-View,White,Male,39,90Z  ,M9-101,FIRE CODE VIOL,White,Male,36
-112992,1/17/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,39
-112994,1/17/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,40
-112991,1/17/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,25
-113022,1/17/2019,On-View,White,Male,34,90Z  ,M15-702,INTER W/OFF PROC,White,Female,37
-113022,1/17/2019,On-View,White,Male,34,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,37
-113011,1/18/2019,On-View,White,Male,31,90Z  ,M15-709,UNLAWFUL USE/DL,Black,Male,21
-113011,1/18/2019,On-View,White,Male,31,90J  ,M15-605,TRESPASSING,Black,Male,21
-113027,1/18/2019,On-View,White,Male,36,90Z  ,M15-709,UNLAWFUL USE/DL,White,Male,21
-113027,1/18/2019,On-View,White,Male,36,90G  ,M15-304,POSS/ALC,White,Male,21
-113023,1/18/2019,On-View,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,46
-112989,1/18/2019,On-View,White,Male,30,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Male,33
-113024,1/18/2019,On-View,White,Male,26,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,20
-113012,1/18/2019,On-View,Native Hawaiian or Other Pacific Islander,Male,33,90G  ,M15-304,POSS/ALC,White,Male,20
-113000,1/18/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,White,Female,29
-113008,1/18/2019,Warrant/Taken into Custody,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,American Indian or Alaskan Native,Male,42
-113015,1/18/2019,On-View,White,Male,26,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,33
-113007,1/18/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,32
-113001,1/18/2019,Warrant/Taken into Custody,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL,White,Female,28
-113026,1/18/2019,Summoned/Warrant Request,White,Male,,84E  ,M10-601,ADOPTION OF THE 2003 INTERNATIONAL PROPERTY MAINTENANCE CODE,White,Male,53
-113002,1/18/2019,On-View,White,Male,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Female,35
-113002,1/18/2019,On-View,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,35
-113004,1/18/2019,On-View,White,Male,27,26A  ,21-1541.1,ATTEMPT / OBTAIN PROPERTY BY FALSE PRETENSE <$500,White,Female,29
-113004,1/18/2019,On-View,White,Male,27,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,29
-113004,1/18/2019,On-View,White,Male,27,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Female,29
-113004,1/18/2019,On-View,White,Male,27,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,29
-113013,1/18/2019,On-View,White,Male,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,Unknown,Male,28
-113003,1/18/2019,On-View,White,Male,31,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),Black,Male,38
-113003,1/18/2019,On-View,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,Black,Male,38
-113047,1/18/2019,On-View,White,Male,29,90B  ,M15-506,NUISANCE PARTY,White,Male,20
-113045,1/19/2019,On-View,White,Male,34,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Male,17
-113045,1/19/2019,On-View,White,Male,34,35A  ,M15-408,POSS/MARIJ,White,Male,17
-113067,1/19/2019,Warrant/Taken into Custody,White,Male,36,88A  ,CWARR,WARRANT-COUNTY,White,Female,20
-113068,1/19/2019,On-View,White,Male,36,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,20
-113014,1/19/2019,On-View,Native Hawaiian or Other Pacific Islander,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,Black,Male,21
-113040,1/19/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,61
-113040,1/19/2019,Warrant/Taken into Custody,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,White,Male,61
-113030,1/19/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-COUNTY,White,Male,47
-113078,1/19/2019,Summoned/Warrant Request,White,Male,32,90Z  ,M15-702,INTER W/OFF PROC,White,Female,27
-113078,1/19/2019,Summoned/Warrant Request,White,Male,32,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,27
-113034,1/19/2019,On-View,White,Male,32,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,White,Female,24
-113034,1/19/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Female,24
-113034,1/19/2019,On-View,White,Male,32,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,White,Female,24
-113033,1/19/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,White,Male,24
-113032,1/19/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,Black,Male,45
-113101,1/19/2019,On-View,White,Male,46,90Z  ,M15-702,INTER W/OFF PROC,Unknown,Female,56
-113031,1/19/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL,White,Female,33
-113041,1/19/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,63
-114417,1/19/2019,Summoned/Warrant Request,White,Male,34,26C  ,21-1531.3,IMPERSONATING ANOTHER,Black,Female,25
-114417,1/19/2019,Summoned/Warrant Request,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,Black,Female,25
-113037,1/19/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,50
-113037,1/19/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,50
-113036,1/19/2019,On-View,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,White,Female,23
-113036,1/19/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,23
-113036,1/19/2019,On-View,White,Male,32,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,23
-113039,1/19/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,White,Male,43
-113035,1/19/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,43
-113071,1/20/2019,On-View,White,Male,36,90Z  ,M15-709,UNLAWFUL USE/DL,White,Female,20
