CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-334328,1/4/2019,White,Male,26,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,35A  ,63-2.415,TRAFFICKING CDS,No Bias,Suspect,White,Male,38
-334328,1/4/2019,White,Male,26,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Female,30
-334328,1/4/2019,White,Male,26,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Female,30
-334328,1/4/2019,White,Male,26,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,30
-334328,1/4/2019,White,Male,26,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,White,Female,30
-334328,1/4/2019,White,Male,26,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Female,30
-334328,1/4/2019,White,Male,26,35A  ,63-2.415,TRAFFICKING CDS,No Bias,Suspect,White,Female,30
-334327,1/4/2019,White,Female,40,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Victim,White,Male,75
-334340,1/4/2019,White,Male,34,26C  ,21-1501,SECURING CREDIT FRAUDENTLY (IMPERSONATION),No Bias,Victim,White,Female,63
-334343,1/4/2019,White,Male,34,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,Black,Male,22
-334343,1/4/2019,White,Male,34,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,Black,Male,26
-334343,1/4/2019,White,Male,34,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,Black,Male,24
-334606,1/4/2019,Black,Male,31,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,43
-334326,1/4/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Victim,Black,Female,29
-334325,1/4/2019,White,Male,32,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Victim,White,Female,58
-334325,1/4/2019,White,Male,32,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Suspect,White,Male,
-334325,1/4/2019,White,Male,32,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Reporting Person,White,Female,47
-334324,1/4/2019,White,Female,40,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,White,Male,64
-334324,1/4/2019,White,Female,40,120,21-791,ROBBERY,No Bias,Victim,White,Male,64
-334324,1/4/2019,White,Female,40,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Suspect,Black,Female,
-334324,1/4/2019,White,Female,40,120,21-791,ROBBERY,No Bias,Suspect,Black,Female,
-334324,1/4/2019,White,Female,40,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Suspect,Black,Female,52
-334324,1/4/2019,White,Female,40,120,21-791,ROBBERY,No Bias,Suspect,Black,Female,52
-334324,1/4/2019,White,Female,40,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Other,White,Female,55
-334324,1/4/2019,White,Female,40,120,21-791,ROBBERY,No Bias,Other,White,Female,55
-334319,1/4/2019,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,55
-334323,1/4/2019,White,Male,34,90Z  ,21-1685,CRUELTY TO ANIMALS,No Bias,Witness,Unknown,Female,
-334323,1/4/2019,White,Male,34,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Witness,Unknown,Female,
-334323,1/4/2019,White,Male,34,90Z  ,21-1685,CRUELTY TO ANIMALS,No Bias,Suspect,White,Female,28
-334323,1/4/2019,White,Male,34,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Suspect,White,Female,28
-334323,1/4/2019,White,Male,34,90Z  ,21-1685,CRUELTY TO ANIMALS,No Bias,Suspect,White,Male,30
-334323,1/4/2019,White,Male,34,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Suspect,White,Male,30
-334323,1/4/2019,White,Male,34,90Z  ,21-1685,CRUELTY TO ANIMALS,No Bias,Other,White,Male,2
-334323,1/4/2019,White,Male,34,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Other,White,Male,2
-334318,1/4/2019,Black,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,46
-334500,1/4/2019,White,Male,,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,Black,Female,31
-334500,1/4/2019,White,Male,,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,Black,Male,32
-334322,1/4/2019,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,35
-334320,1/4/2019,White,Male,,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,27
-334321,1/4/2019,White,Male,39,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,21
-334321,1/4/2019,White,Male,39,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,Black,Male,19
-334361,1/4/2019,White,Female,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,50
-334361,1/4/2019,White,Female,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect,White,Male,22
-334314,1/4/2019,White,Male,39,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Witness,White,Male,60
-334314,1/4/2019,White,Male,39,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Witness,White,Male,48
-334314,1/4/2019,White,Male,39,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Victim,White,Female,50
-334314,1/4/2019,White,Male,39,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Suspect,White,Female,47
-334338,1/4/2019,White,Female,64,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Reporting Person,White,Female,25
-334347,1/5/2019,White,Male,,87F  ,47-14.110,FAILURE TO CARRY REGISTRATION CERTIFICATE,No Bias,Suspect,American Indian or Alaskan Native,Female,26
-334347,1/5/2019,White,Male,,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,No Bias,Suspect,American Indian or Alaskan Native,Female,26
-334347,1/5/2019,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,American Indian or Alaskan Native,Female,26
-334316,1/5/2019,White,Male,50,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Victim,White,Female,20
-334353,1/5/2019,White,Male,32,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Female,18
-334362,1/5/2019,White,Male,30,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Suspect,White,Male,17
-334362,1/5/2019,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,17
-334362,1/5/2019,White,Male,30,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Reporting Person,White,Female,
-334362,1/5/2019,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,
-334348,1/5/2019,White,Male,26,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,35
-334348,1/5/2019,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,35
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,Black,Female,15
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,17
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,13
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,14
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,14
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,16
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,17
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,12
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,Unknown,Unknown,
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,Unknown,Unknown,
-334359,1/5/2019,White,Male,25,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,Unknown,Unknown,
-334604,1/5/2019,White,Male,42,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,35
-334349,1/5/2019,White,Male,26,90Z  ,21-454,DESTROYING EVIDENCE,No Bias,Suspect,White,Male,29
-334349,1/5/2019,White,Male,26,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,29
-334341,1/5/2019,Black,Male,30,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,67
-334346,1/5/2019,White,Male,39,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,White,Male,36
-334345,1/5/2019,White,Male,33,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,34
-334404,1/5/2019,Black,Male,30,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,31
-334607,1/5/2019,Black,Male,31,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Female,20
-334365,1/5/2019,White,Female,39,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,30
-334365,1/5/2019,White,Female,39,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Male,39
-334459,1/5/2019,White,Male,31,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,Black,Male,27
-334459,1/5/2019,White,Male,31,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,22
-334360,1/5/2019,White,Male,38,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Male,22
-334360,1/5/2019,White,Male,38,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,White,Female,22
-334356,1/5/2019,White,Male,25,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Victim,White,Male,42
-334356,1/5/2019,White,Male,25,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,29
-334356,1/5/2019,White,Male,25,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Other,White,Female,33
-334350,1/5/2019,White,Female,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,American Indian or Alaskan Native,Female,38
-334350,1/5/2019,White,Female,28,90G  ,37-537.A7,TRANSPORTING OPEN BOTTLE OR CONTAINER - LIQUOR,No Bias,Suspect,American Indian or Alaskan Native,Female,38
-334350,1/5/2019,White,Female,28,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,American Indian or Alaskan Native,Female,38
-334350,1/5/2019,White,Female,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,Black,Male,26
-334350,1/5/2019,White,Female,28,90G  ,37-537.A7,TRANSPORTING OPEN BOTTLE OR CONTAINER - LIQUOR,No Bias,Suspect,Black,Male,26
-334350,1/5/2019,White,Female,28,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,Black,Male,26
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Victim,White,Female,17
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Suspect,White,Male,
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Other,White,Male,20
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Other,White,Male,24
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Other,White,Female,25
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Other,American Indian or Alaskan Native,Male,20
-334389,1/5/2019,White,Male,37,100,21-741,KIDNAPPING,No Bias,Other,Black,Male,20
-334363,1/5/2019,White,Male,26,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Male,28
-334363,1/5/2019,White,Male,26,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,White,Male,
-334363,1/5/2019,White,Male,26,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Other,White,Female,52
-334369,1/5/2019,White,Male,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,19
-334357,1/5/2019,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,33
-334358,1/5/2019,White,Female,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,19
-334351,1/5/2019,White,Male,32,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Witness,Black,Female,
-334351,1/5/2019,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Witness,Black,Female,
-334351,1/5/2019,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,Black,Female,
-334351,1/5/2019,White,Male,32,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Female,45
-334351,1/5/2019,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Female,45
-334351,1/5/2019,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,45
-334354,1/6/2019,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,35
-334375,1/6/2019,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,35
-334373,1/6/2019,White,Male,34,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,16
-334373,1/6/2019,White,Male,34,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,37
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Witness,Unknown,Female,21
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,Unknown,Female,21
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,Unknown,Female,21
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,Unknown,Female,21
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Witness,Unknown,Female,21
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Witness,White,Male,25
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,White,Male,25
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,White,Male,25
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Male,25
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Witness,White,Male,25
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Witness,White,Female,
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,White,Female,
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,White,Female,
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Female,
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Witness,White,Female,
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Witness,White,Male,
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,White,Male,
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,White,Male,
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Male,
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Witness,White,Male,
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Victim,White,Female,29
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Victim,White,Female,29
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim,White,Female,29
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Victim,White,Female,29
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Victim,White,Female,29
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Suspect,White,Male,30
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Suspect,White,Male,30
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,30
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,30
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Suspect,White,Male,30
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Suspect,White,Male,24
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Suspect,White,Male,24
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,24
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,24
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Suspect,White,Male,24
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Suspect,White,Female,22
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Suspect,White,Female,22
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Female,22
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,22
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Suspect,White,Female,22
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Other,White,Male,28
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Other,White,Male,28
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Other,White,Male,28
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Male,28
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Other,White,Male,28
-334370,1/6/2019,White,Male,29,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",No Bias,Other,White,Female,55
-334370,1/6/2019,White,Male,29,13A  ,21-646,AGGRAVATED ASSAULT AND BATTERY (AGGRAVATED ASSAULT),No Bias,Other,White,Female,55
-334370,1/6/2019,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Other,White,Female,55
-334370,1/6/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Female,55
-334370,1/6/2019,White,Male,29,100,21-741,KIDNAPPING,No Bias,Other,White,Female,55
-334376,1/6/2019,White,Male,38,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,Black,Female,49
-334376,1/6/2019,White,Male,38,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,38
-334374,1/6/2019,Black,Male,30,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,50
-334372,1/6/2019,White,Male,36,23G  ,21-1701,LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Reporting Person,White,Female,31
-334372,1/6/2019,White,Male,36,23G  ,21-1701,LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Other,Unknown,Unknown,
-334433,1/6/2019,White,Female,39,23D  ,21-1701,LARCENY (THEFT FROM BUILDING),No Bias,Reporting Person,Unknown,Male,41
-334433,1/6/2019,White,Female,39,90Z  ,21-1993,TAMPERING W/ SECURITY OR SURVEILLANCE EQUIPMENT,No Bias,Reporting Person,Unknown,Male,41
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Witness,Black,Male,32
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Witness,Black,Male,32
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Witness,White,Male,39
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Witness,White,Male,39
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Witness,White,Female,61
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Witness,White,Female,61
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Victim,Black,Male,27
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Victim,Black,Male,27
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,Unknown,Male,19
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Suspect,Unknown,Male,19
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,Black,Male,19
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Suspect,Black,Male,19
-334387,1/6/2019,White,Male,34,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Female,19
-334387,1/6/2019,White,Male,34,120,21-791,ROBBERY,No Bias,Suspect,White,Female,19
-334414,1/6/2019,White,Male,31,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Suspect,Black,Male,
-334414,1/6/2019,White,Male,31,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Reporting Person,Black,Male,32
-334382,1/6/2019,White,Male,31,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Suspect,Black,Male,
-334382,1/6/2019,White,Male,31,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Reporting Person,White,Male,42
-334825,1/6/2019,White,Male,36,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Witness,White,Male,34
-334825,1/6/2019,White,Male,36,90Z  ,21-1737,LARCENY OF CABLE TV SERVICES,No Bias,Witness,White,Male,34
-334825,1/6/2019,White,Male,36,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Victim,White,Female,39
-334825,1/6/2019,White,Male,36,90Z  ,21-1737,LARCENY OF CABLE TV SERVICES,No Bias,Victim,White,Female,39
-334825,1/6/2019,White,Male,36,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Suspect,White,Female,34
-334825,1/6/2019,White,Male,36,90Z  ,21-1737,LARCENY OF CABLE TV SERVICES,No Bias,Suspect,White,Female,34
-334386,1/6/2019,White,Male,,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,45
