CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-321396,1/4/2018,White,Female,33,36A  ,21-843.5.E,CHILD SEXUAL ABUSE (INCEST),No Bias,Suspect,White,Male,43
-321396,1/4/2018,White,Female,33,36A  ,21-843.5.E,CHILD SEXUAL ABUSE (INCEST),No Bias,Reporting Person,White,Female,38
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,Unknown,Female,
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,Unknown,Female,
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,White,Male,45
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,Unknown,Male,
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,White,Female,36
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,Unknown,Female,
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,White,Male,25
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Victim,White,Female,33
-321397,1/4/2018,White,Male,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Female,55
-321384,1/4/2018,White,Male,38,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,No Bias,Victim,White,Female,56
-321384,1/4/2018,White,Male,38,270,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (EMBEZZLEMENT),No Bias,Victim,White,Female,56
-321384,1/4/2018,White,Male,38,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,15
-321384,1/4/2018,White,Male,38,270,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (EMBEZZLEMENT),No Bias,Suspect,White,Female,15
-321384,1/4/2018,White,Male,38,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,No Bias,Other,White,Female,36
-321384,1/4/2018,White,Male,38,270,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (EMBEZZLEMENT),No Bias,Other,White,Female,36
-321399,1/4/2018,White,Male,36,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Witness,White,Male,67
-321399,1/4/2018,White,Male,36,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Witness,White,Female,64
-321399,1/4/2018,White,Male,36,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Victim,White,Female,36
-321399,1/4/2018,White,Male,36,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Suspect,White,Male,37
-321619,1/4/2018,White,Male,29,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,47
-321619,1/4/2018,White,Male,29,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,48
-321619,1/4/2018,White,Male,29,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Reporting Person,White,Male,73
-321619,1/4/2018,White,Male,29,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Reporting Person,White,Female,60
-321400,1/4/2018,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,30
-321390,1/4/2018,White,Male,37,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Female,45
-321389,1/4/2018,White,Male,29,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,43
-321613,1/4/2018,White,Male,49,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Female,21
-321613,1/4/2018,White,Male,49,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,Unknown,Male,
-321395,1/4/2018,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Victim,White,Female,14
-321393,1/5/2018,White,Male,48,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Witness,White,Male,37
-321393,1/5/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Male,37
-321393,1/5/2018,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Witness,White,Male,37
-321393,1/5/2018,White,Male,48,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Witness,White,Female,34
-321393,1/5/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Female,34
-321393,1/5/2018,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Witness,White,Female,34
-321393,1/5/2018,White,Male,48,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Witness,White,Female,
-321393,1/5/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Female,
-321393,1/5/2018,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Witness,White,Female,
-321393,1/5/2018,White,Male,48,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Victim,Black,Male,41
-321393,1/5/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Victim,Black,Male,41
-321393,1/5/2018,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,Black,Male,41
-321393,1/5/2018,White,Male,48,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,No Bias,Suspect,White,Male,40
-321393,1/5/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,40
-321393,1/5/2018,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,40
-321402,1/5/2018,White,Male,30,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,49
-321402,1/5/2018,White,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,49
-321402,1/5/2018,White,Male,30,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,49
-321405,1/5/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,43
-321405,1/5/2018,White,Male,38,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,43
-321405,1/5/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,21
-321405,1/5/2018,White,Male,38,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,21
-321405,1/5/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Suspect,American Indian or Alaskan Native,Male,22
-321405,1/5/2018,White,Male,38,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,American Indian or Alaskan Native,Male,22
-321411,1/5/2018,White,Male,53,270,21-1451,EMBEZZLEMENT,No Bias,Suspect,Unknown,Male,60
-321411,1/5/2018,White,Male,53,270,21-1451,EMBEZZLEMENT,No Bias,Reporting Person,White,Male,58
-321410,1/5/2018,White,Male,37,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Black,Female,52
-321472,1/5/2018,White,Male,47,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Native Hawaiian or Other Pacific Islander,Male,58
-321425,1/5/2018,Asian,Male,27,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,Black,Male,18
-321432,1/5/2018,Asian,Male,27,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,66
-321466,1/5/2018,White,Male,41,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Female,22
-321433,1/5/2018,Asian,Male,27,26B  ,21-1515,UNLAWFUL PROCUREMENT - TELEPHONE SERVICE  (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,Asian,Female,47
-321433,1/5/2018,Asian,Male,27,26B  ,21-1515,UNLAWFUL PROCUREMENT - TELEPHONE SERVICE  (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Suspect,Unknown,Female,
-321559,1/5/2018,White,Male,29,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Female,21
-321559,1/5/2018,White,Male,29,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Female,21
-321430,1/5/2018,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,39
-321448,1/5/2018,White,Male,39,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,36
-321448,1/5/2018,White,Male,39,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,Unknown,Male,
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,White,Male,23
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,Unknown,Male,30
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Witness,Black,Male,27
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Victim,White,Male,23
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Suspect,Black,Male,
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Suspect,Black,Male,23
-321434,1/5/2018,White,Male,38,13A  ,21-642,BATTERY (AGGRAVATED ASSAULT),No Bias,Other,White,Male,39
-321422,1/5/2018,White,Male,52,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Witness,White,Male,30
-321422,1/5/2018,White,Male,52,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Suspect,White,Male,60
-321424,1/5/2018,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,22
-321424,1/5/2018,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,24
-321444,1/5/2018,White,Female,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,44
-321475,1/5/2018,White,Female,29,26C  ,21-1501,SECURING CREDIT FRAUDENTLY (IMPERSONATION),No Bias,Victim,White,Male,53
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Witness,White,Male,52
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Witness,White,Male,80
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Victim,White,Female,38
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Victim,White,Female,28
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Suspect,Black,Male,
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Suspect,Black,Male,44
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Other,Black,Female,49
-321427,1/5/2018,White,Male,43,120,21-791,ROBBERY,No Bias,Other,Black,Female,43
-321447,1/5/2018,White,Male,29,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Victim,White,Female,45
-321426,1/5/2018,White,Female,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,17
-321426,1/5/2018,White,Female,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,Black,Male,31
-321426,1/5/2018,White,Female,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,Black,Male,30
-321476,1/5/2018,White,Female,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Suspect,White,Male,47
-321476,1/5/2018,White,Female,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Other,White,Female,48
-321428,1/5/2018,White,Male,29,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,Black,Male,23
-321463,1/6/2018,White,Male,49,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,22
-321463,1/6/2018,White,Male,49,90Z  ,M15-503,DIST THE PEACE,No Bias,Suspect,White,Male,22
-321463,1/6/2018,White,Male,49,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,20
-321463,1/6/2018,White,Male,49,90Z  ,M15-503,DIST THE PEACE,No Bias,Suspect,White,Male,20
-321463,1/6/2018,White,Male,49,90E  ,M15-302,PUBLIC INTOX,No Bias,Reporting Person,White,Female,28
-321463,1/6/2018,White,Male,49,90Z  ,M15-503,DIST THE PEACE,No Bias,Reporting Person,White,Female,28
-321420,1/6/2018,White,Male,30,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,44
-321468,1/6/2018,White,Male,31,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,21
-321468,1/6/2018,White,Male,31,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,Black,Male,20
-321421,1/6/2018,White,Male,30,90E  ,37-537.A8,PUBLIC DRUNK,No Bias,Victim,White,Male,
-321421,1/6/2018,White,Male,30,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim,White,Male,
-321421,1/6/2018,White,Male,30,90E  ,37-537.A8,PUBLIC DRUNK,No Bias,Suspect,White,Male,23
-321421,1/6/2018,White,Male,30,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Suspect,White,Male,23
-321614,1/6/2018,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,17
-321438,1/6/2018,White,Female,43,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Victim,White,Female,24
-321438,1/6/2018,White,Female,43,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Suspect,White,Male,27
-321439,1/6/2018,White,Male,,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,28
-321439,1/6/2018,White,Male,,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,28
-321439,1/6/2018,White,Male,,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,Black,Male,50
-321439,1/6/2018,White,Male,,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Other,Black,Male,50
-321479,1/6/2018,Asian,Male,27,23D  ,21-1701,LARCENY (THEFT FROM BUILDING),No Bias,Victim,White,Male,76
-321479,1/6/2018,Asian,Male,27,23D  ,21-1701,LARCENY (THEFT FROM BUILDING),No Bias,Suspect,White,Female,35
-321486,1/6/2018,White,Male,38,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Female,40
-321435,1/6/2018,White,Female,36,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,31
-321602,1/6/2018,White,Female,53,90Z  ,M3-401,ABANDONMENT OF CATS AND DOGS,No Bias,Suspect,White,Male,26
-321431,1/6/2018,White,Male,44,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,White,Male,64
-321431,1/6/2018,White,Male,44,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,White,Female,56
-321431,1/6/2018,White,Male,44,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,White,Male,
-321431,1/6/2018,White,Male,44,26A  ,21-1701,LARCENY (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Suspect,Unknown,Female,
-321500,1/6/2018,White,Male,31,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,38
-321500,1/6/2018,White,Male,31,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,Black,Male,42
-321481,1/6/2018,Asian,Male,27,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Victim,White,Female,86
-321481,1/6/2018,Asian,Male,27,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,
-321480,1/6/2018,White,Female,29,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,Unknown,Female,
-321482,1/6/2018,Black,Male,33,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,53
-321457,1/6/2018,White,Male,44,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,67
-321457,1/6/2018,White,Male,44,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,
-321457,1/6/2018,White,Male,44,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,47
-321558,1/6/2018,White,Female,53,90Z  ,M3-404,RABIES VACC / SHOTS,No Bias,Suspect,White,Male,27
-321686,1/6/2018,White,Male,48,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Witness,White,Male,60
-321686,1/6/2018,White,Male,48,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Victim,White,Male,37
-321686,1/6/2018,White,Male,48,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Suspect,Unknown,Male,
-321686,1/6/2018,White,Male,48,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Suspect,White,Male,40
-321451,1/6/2018,Black,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,35
-321451,1/6/2018,Black,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,35
-321450,1/6/2018,White,Male,44,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,16
-321450,1/6/2018,White,Male,44,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Female,38
-321456,1/6/2018,White,Male,31,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,52
-321456,1/6/2018,White,Male,31,240,21-1720,LARCENY OF AUTO,No Bias,Other,White,Male,23
-321491,1/6/2018,White,Male,57,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,57
-321491,1/6/2018,White,Male,57,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,54
-321506,1/6/2018,White,Male,28,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,
-321506,1/6/2018,White,Male,28,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,24
-321497,1/6/2018,Black,Male,29,370,21-843.5.H,CHILD SEXUAL EXPLOITATION (PORNOGRAPHY/OBSCENE MATERIAL),No Bias,Reporting Person,Unknown,Female,31
-321453,1/6/2018,White,Male,28,87F  ,47-11.905,CAUSING ACCIDENT WITHOUT VALID DRIVERS LICENSE,No Bias,Witness,White,Female,
-321453,1/6/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Female,
-321453,1/6/2018,White,Male,28,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,White,Female,
-321453,1/6/2018,White,Male,28,90D  ,47-11.904,PERSONAL INJURY WHILE DUI,No Bias,Witness,White,Female,
-321453,1/6/2018,White,Male,28,90Z  ,47-10.103,LEAVING SCENE OF ACCIDENT INVOLVING DAMAGE,No Bias,Witness,White,Female,
-321453,1/6/2018,White,Male,28,87F  ,47-11.905,CAUSING ACCIDENT WITHOUT VALID DRIVERS LICENSE,No Bias,Suspect,White,Female,36
-321453,1/6/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,36
-321453,1/6/2018,White,Male,28,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Female,36
-321453,1/6/2018,White,Male,28,90D  ,47-11.904,PERSONAL INJURY WHILE DUI,No Bias,Suspect,White,Female,36
-321453,1/6/2018,White,Male,28,90Z  ,47-10.103,LEAVING SCENE OF ACCIDENT INVOLVING DAMAGE,No Bias,Suspect,White,Female,36
-321453,1/6/2018,White,Male,28,87F  ,47-11.905,CAUSING ACCIDENT WITHOUT VALID DRIVERS LICENSE,No Bias,Reporting Person,Unknown,Male,23
-321453,1/6/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Reporting Person,Unknown,Male,23
-321453,1/6/2018,White,Male,28,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Reporting Person,Unknown,Male,23
-321453,1/6/2018,White,Male,28,90D  ,47-11.904,PERSONAL INJURY WHILE DUI,No Bias,Reporting Person,Unknown,Male,23
-321453,1/6/2018,White,Male,28,90Z  ,47-10.103,LEAVING SCENE OF ACCIDENT INVOLVING DAMAGE,No Bias,Reporting Person,Unknown,Male,23
-321449,1/6/2018,Black,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Unknown,Female,21
-321478,1/6/2018,White,Male,48,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,60
-321478,1/6/2018,White,Male,48,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,60
-321478,1/6/2018,White,Male,48,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,
-321478,1/6/2018,White,Male,48,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Male,
-321473,1/7/2018,White,Male,36,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Suspect,White,Male,40
-321469,1/7/2018,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,27
-321471,1/7/2018,White,Male,42,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,55
-321471,1/7/2018,White,Male,42,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,White,Male,29
-321455,1/7/2018,American Indian or Alaskan Native,Male,40,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Female,16
-321490,1/7/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,36
-321490,1/7/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Female,36
-321490,1/7/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,10
-321502,1/7/2018,White,Male,28,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,22
-321518,1/7/2018,White,Male,43,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Victim,White,Female,29
-321518,1/7/2018,White,Male,43,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,41
-321882,1/7/2018,White,Male,57,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Victim,White,Female,31
-321882,1/7/2018,White,Male,57,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Suspect,White,Male,35
-321483,1/7/2018,White,Male,47,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,75
-321501,1/7/2018,White,Female,30,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,46
-321501,1/7/2018,White,Female,30,240,21-1720,LARCENY OF AUTO,No Bias,Reporting Person,White,Male,54
-321487,1/7/2018,White,Male,36,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,Black,Male,25
-321487,1/7/2018,White,Male,36,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,25
-321487,1/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,25
-321492,1/7/2018,White,Female,50,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,27
-321731,1/7/2018,White,Male,28,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Victim,White,Female,21
-321731,1/7/2018,White,Male,28,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Suspect,Black,Male,23
-321499,1/7/2018,Other,Male,23,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,14
-321499,1/7/2018,Other,Male,23,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,43
-321498,1/7/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,30
-321489,1/7/2018,White,Male,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,35
-321495,1/8/2018,White,Male,31,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Victim,White,Female,36
-321495,1/8/2018,White,Male,31,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Suspect,White,Male,28
-321510,1/8/2018,Other,Male,23,23G  ,21-1701,LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Victim,White,Male,40
-321508,1/8/2018,White,Male,31,87F  ,M20-543,NO INSURANCE VERIF,No Bias,Suspect,Unknown,Male,28
-321508,1/8/2018,White,Male,31,87F  ,M20-509C1,DUR,No Bias,Suspect,Unknown,Male,28
-321534,1/8/2018,White,Male,33,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Reporting Person,White,Female,21
-321534,1/8/2018,White,Male,33,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Reporting Person,White,Female,21
-321534,1/8/2018,White,Male,33,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Other,Unknown,Female,
-321534,1/8/2018,White,Male,33,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Other,Unknown,Female,
